AUTHOR ID,AUTHOR NAME (ORIGINAL LANGUAGE),AUTHOR NAME TRANSLITERATION,TITLE ID,TITLE ID,TITLE OF WORK (ORIGINAL LANGUAGE),TITLE OF WORK TRANSLITERATION,LANGUAGE,GENRE,TYPE,DATE,MANUSCRIPT CURRENT LOCATION / PRINT ORIGINAL LOCATION,PUBLISHER,SCRIPT,PAGE COUNT,DIMENSIONS,ADDITIONAL INFO,SPECIFIC EDITION BIBLIOGRAPHY,CONTENT LOCATION,GENERAL BIBLIOGRAPHY,NOTES
144,مصطفى حامي پاشا,MUSTAFA HAMI PAŞA,,,صغير جغرافيا آطلسي,Ṣağīr Coğrafyā Āṭlası,Turkish,Coğrafya; Atlas,PRINT,1284 AH,İstanbul,[Not provided],N/A,33 pafta,13x18 cm,Nüshasına rastlanamadığı için hakkında bilgi elde edilemedi.,"Özege, IV, 1510; MÇOB, s. 440.",[Not provided],"OM, III, 215; Mir'iit-1 Mekteb-i Tıbbiye, s. 142; Mir'iit-ı Mekteb-i Harbiye,
s. 75,77; OMLT, s. 324- 325.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
144,مصطفى حامي پاشا,MUSTAFA HAMI PAŞA,,,زبدة العلوم,Zubdat al-ʿUlūm,Turkish,Zubdat,PRINT,1287 AH,İstanbul,[Not provided],N/A,[Not provided],[Not provided],[Not provided],"F. Karatay, TM, I, 274.","Avrupa, Asya, Afrika, Amerika ve Okyanusya","OM, III, 215; Mir'iit-1 Mekteb-i Tıbbiye, s. 142; Mir'iit-ı Mekteb-i Harbiye,
s. 75,77; OMLT, s. 324- 325.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
144,مصطفى حامي پاشا,MUSTAFA HAMI PAŞA,,,زبدة العلوم,Zubdat al-ʿUlūm,Turkish,Zubdat,PRINT,1289 AH,İstanbul,Mekteb-i Sanayi Matbaası,N/A,85+6 sayfa,17 cm,[Not provided],"Tarazi, I, 1; MÇOB, s. 621;
MKAHTBK, II, 1112.","Avrupa, Asya, Afrika, Amerika ve Okyanusya","OM, III, 215; Mir'iit-1 Mekteb-i Tıbbiye, s. 142; Mir'iit-ı Mekteb-i Harbiye,
s. 75,77; OMLT, s. 324- 325.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
145,أندون (مهندس),ANDON (MÜHENDİS),,,استانبول خريطه سي,İstanbul Haritası,Turkish,Harîta,[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],İstanbul,"Cahit Kayra, İstanbul Haritaları, s. 123.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text; only the name of the map is provided in the entry
146,أمين بك,EMİN BEY,,,استانبولدن آسياي شرقي يه سياحت,İstanbul'dan Āsyā-yı Şarḳī'ye Seyāḥat,Turkish,Seyahat,PRINT,1295 AH,İstanbul,Karabet Matbaası,N/A,303 sayfa,"9x13(6,9x5) cm",[Not provided],[Not provided],"Taşkent, Hokand, Kaşgar, Afganistan ve Hindistan",[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
147,راغب بك,RÂĞIB BEY,,,جغرافياي عمومي,Coğrafyā-yı ʿUmūmī,Turkish,Coğrafya; Umûmî,PRINT,1295 AH,İstanbul,Mekteb-i Harbiye-i Şahane Matbaası,N/A,198 sayfa,"13x18,5(8x15) cm",[Not provided],"MKAHTBK, II, 1277.",[Not provided],[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
148,درويش محمد پاشا,DERVİŞ MEHMED PAŞA,,,مذكره \ حدود إيرانية دائر,Müzekkire / Ḥudūd-ı İrānīye Dāʾir,Turkish,Müzekkire,PRINT,1286 AH,İstanbul,Matbaa-i Amire,N/A,15+171 sayfa,"25x17 (17x8,5) cm",[Not provided],"Özege, IV, 1687.",İrān,"SO, il, 337; OM, III, 269-270; Şemseddin Sami, Kamus al-A 'lam, III, 2137;
Tüı* Meşhurları, 102; TA, XIII, 113; Meydan Larousse, III, 588; Büyük Larousse, V, 3075; E.
İhsanoğlu, Açıklamalı Türk Kimya Eserleri Bibliyografyası, Basmalar 1830-1923, İstanbul
1985, s. 8-10, 54-55.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text; work seems to have two titles
148,درويش محمد پاشا,DERVİŞ MEHMED PAŞA,,,مذكره \ حدود إيرانية دائر,Müzekkire / Ḥudūd-ı İrānīye Dāʾir,Turkish,Müzekkire,PRINT,1321 AH,İstanbul,Ahmed İhsan Matbaası,N/A,171 sayfa,"18x23 (8,5x17,5) cm",[Not provided],[Not provided],İrān,"SO, il, 337; OM, III, 269-270; Şemseddin Sami, Kamus al-A 'lam, III, 2137;
Tüı* Meşhurları, 102; TA, XIII, 113; Meydan Larousse, III, 588; Büyük Larousse, V, 3075; E.
İhsanoğlu, Açıklamalı Türk Kimya Eserleri Bibliyografyası, Basmalar 1830-1923, İstanbul
1985, s. 8-10, 54-55.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text; work seems to have two titles
149,محمد خرشد پاشا,MEHMED HURŞÎD PAŞA,,,سياحتنامهء حدود,Seyahatname-i Ḥudūd,Turkish,Seyahatname,PRINT,1277 AH,İstanbul,Takvimhane-i Amire Matbaası,N/A,13+399 sayfa,"23x15 (17,5x8,5) cm",taşbaskı,"F. Karatay, TM, I, 319; Tarazi, II, 252; Özege, IV, 1564.","Basra, Bağdad, Şehrezur
(Süleymaniye ), Musul, Van Eyaletleri ve Bayezid Livası","SO, II, 312-313, İbnü'l-Emin Mahmud Kemal İnal-Hüseyin Hüsameddin,
Evkaf-ı Hümayun Nezareti'nin Tarihçe-i Teşkilatı ve Nüzzarın Teracim-i Ahvali, İstanbul,
1335/1919, s.142-144; Mehmed Hurşid Paşa, Seyahatname-i Hudüd, nşr. Alaettin Eser,
İstanbul, 1997.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
149,محمد خرشد پاشا,MEHMED HURŞÎD PAŞA,,,سياحتنامهء حدود,Seyahatname-i Ḥudūd,Turkish,Seyahatname,PRINT,1418 AH (1997 CE),İstanbul,Simurg Yayınevi,N/A,[Not provided],[Not provided],[Not provided],[Not provided],"Basra, Bağdad, Şehrezur
(Süleymaniye ), Musul, Van Eyaletleri ve Bayezid Livası","SO, II, 312-313, İbnü'l-Emin Mahmud Kemal İnal-Hüseyin Hüsameddin,
Evkaf-ı Hümayun Nezareti'nin Tarihçe-i Teşkilatı ve Nüzzarın Teracim-i Ahvali, İstanbul,
1335/1919, s.142-144; Mehmed Hurşid Paşa, Seyahatname-i Hudüd, nşr. Alaettin Eser,
İstanbul, 1997.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
150,محمد كامل,MEHMED KAMİL,,,عروسة الدنيا,ʿArūsat al-Dunyā,Turkish,[Unlisted in Genre Tab],PRINT,1290 AH,İstanbul,[Not provided],N/A,"188+2 sayfa, 1 Levha",12x18 (7x13) cm,[Not provided],"F. Karatay, TM, I, 374; Özege, I, 69; MKAHTBK, II, 966; MÇOB, s. 27; Tarazi, II, 282",Osmanlı Devleti; Eyalet-i Mümtaze ve Memalik-i Osmaniye,"Yeni Mülkiye Tarihi ve Mülkiyeliler, III, 76; İ. H. Akyol, ""Tanzimat
Devrinde Bizde Coğrafya ve Jeoloji"", Tanzimat, I, 562, not. 2.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
150,محمد كامل,MEHMED KAMİL,,,جزيرة العرب جغرافياسي,Cazīrat al-ʿArab Coğrafyāsı,Turkish,Coğrafya,MANUSCRIPT,1312 AH (27 Ramazan),"İstanbul Üniversitesi, TY, nr.4432",N/A,Rika,82 yaprak,"15,9x23,7 (12x17) cm","Haritalı, 18 str",[Not provided],İstanbul; Arap yarımadası,"Yeni Mülkiye Tarihi ve Mülkiyeliler, III, 76; İ. H. Akyol, ""Tanzimat
Devrinde Bizde Coğrafya ve Jeoloji"", Tanzimat, I, 562, not. 2.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
151,حكيم إسماعيل پاشا,HEKİM İSMAİL PAŞA,,,جغرافيا,Coğrafyā,Turkish,Coğrafya,PRINT,1263 AH,İstanbul,Mekteb-i Tıbbiye-i Adliye-i Şahane Litoğrafya Destgahı,N/A,61 sayfa,"15x23(9,5x17,5) cm",[Not provided],[Not provided],"Avrupa, Asya, Afrika, Amerika ve Okyanusya","OM, III, 205-206; SO, I, 386; Mir'at-ı Mekteb-i Tıbbiye, I, 14, 25.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
151,حكيم إسماعيل پاشا,HEKİM İSMAİL PAŞA,,,جغرافيا,Coğrafyā,Turkish,Coğrafya,PRINT,1264 AH,İstanbul,Mekteb-i Tıbbiye-i Adliye-i Şahane Litoğrafya Destgahı,N/A,61 sayfa,"14,5x23(10x18,5) cm",[Not provided],"Özege, I, 210; MÇOB, s. 65.","Avrupa, Asya, Afrika, Amerika ve Okyanusya","OM, III, 205-206; SO, I, 386; Mir'at-ı Mekteb-i Tıbbiye, I, 14, 25.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
152,أحمد أتا,AHMED ATÂ,,,بروسه وجواري,Bursa ve Civarı,Turkish,Terceme,PRINT,1298 AH,İstanbul,Kırk Anbar Matbaası,N/A,74 sayfa,"18x26(12,5x21) cm",Türkçe'ye tercüme etmiştir,"Özege, I, 180; MÇOB, s. 57; Tarazi, I, 261.",Bursa,"SO, III, 482.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
153,علي رضا بن سعيد,ALÎ RIZA B SAÎD,,,أفريقاى وسطى,Afrikā-yı Vustā,Turkish,[Unlisted in Genre Tab],MANUSCRIPT,1298 AH,"İstanbul Üniversitesi, TY, nr. 6619",N/A,Rika,92 yaprak,"18x26,4 (12,5x21) cm",92 str,[Not provided],Afrika,[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
154, إبراهيم فصيح بن صبغة الله محمد بن أسعد الحيدري,Ibrāhīm Faṣīḥ b. Ṣabghat Allah Muḥammad b. Asʿad al-Ḥaydarī,,,عنوان المجد في بيان أحوال بغداد والبصرة ونجد,ʿUnwān al-Majd fī Bayān Aḥwāl Baghdād wa-l-Baṣra wa-Najd,Arabic,Ahvâl,MANUSCRIPT,1286 AH,"Bağdadlı Vehbi, nr. 1327",N/A,Nesihle,151 yaprak,16x23(8x17) cm.,[Not provided],"Navadir, s. 661.",Bağdad,"Abdurrezzâk al-Baytar, Hılyat al-Başar, I, 43-44 (Ziriklî'den naklen); HA, I, 42-43; GAL, S. II, 791; Ziriklî, I, 44; Kahhâla, I, 40; OALT, s. 623-625; ‘Abdullah Yusuf al-Ğunaym, al-Mahtütât al-Coğrafiyya, s. 147-148.",Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text
154, إبراهيم فصيح بن صبغة الله محمد بن أسعد الحيدري,Ibrāhīm Faṣīḥ b. Ṣabghat Allah Muḥammad b. Asʿad al-Ḥaydarī,,,عنوان المجد في بيان أحوال بغداد والبصرة ونجد,ʿUnwān al-Majd fī Bayān Aḥwāl Baghdād wa-l-Baṣra wa-Najd,Arabic,Ahvâl,MANUSCRIPT,[Not provided],"British Museum, OR. 7567",N/A,Nesihle,142 yaprak,orta boy,21 str,"Abdullah Yusuf al-Ğunaym, al-Mabtütat al-Coğrafiyya, s. 147-148.",Bağdad,"Abdurrezzâk al-Baytar, Hılyat al-Başar, I, 43-44 (Ziriklî'den naklen); HA, I, 42-43; GAL, S. II, 791; Ziriklî, I, 44; Kahhâla, I, 40; OALT, s. 623-625; ‘Abdullah Yusuf al-Ğunaym, al-Mahtütât al-Coğrafiyya, s. 147-148.",Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text
154, إبراهيم فصيح بن صبغة الله محمد بن أسعد الحيدري,Ibrāhīm Faṣīḥ b. Ṣabghat Allah Muḥammad b. Asʿad al-Ḥaydarī,,,عنوان المجد في بيان أحوال بغداد والبصرة ونجد,ʿUnwān al-Majd fī Bayān Aḥwāl Baghdād wa-l-Baṣra wa-Najd,Arabic,Ahvâl,PRINT,1221 AH (October 1806 CE),Berlin,[Not provided],N/A,[Not provided],[Not provided],2985,"GAL, S. II, 791",Bağdad,"Abdurrezzâk al-Baytar, Hılyat al-Başar, I, 43-44 (Ziriklî'den naklen); HA, I, 42-43; GAL, S. II, 791; Ziriklî, I, 44; Kahhâla, I, 40; OALT, s. 623-625; ‘Abdullah Yusuf al-Ğunaym, al-Mahtütât al-Coğrafiyya, s. 147-148.","Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text; very little information is provided for this text in Ihsanolgu; written under Nüshaları but seems to be a print copy produced in Berlin; original date is in CE, AH date is a conversion; unclear what this number means."
155,رفعت أفندي,RIFAT EFENDİ,,,قطعات خمسه تقسيماتي، تقسيمات جغرافياي خصوصي,"Ḳiṭʿāt Hamsa Taḳsīmātī, Taḳsīmāt Coğrafyā-yı Huṣūṣī",Turkish,Coğrafya,PRINT,1298 AH,İstanbul,Mihran Matbaası,N/A,128 sayfa,"12,5x19 (9x13,5) cm",[Not provided],"F. Karatay, TM, II, 668; Özege, II, 878; MÇOB, s. 263; Tarazı, II, 237.","Büyük Britanya, Belçika-Felemenk-Lüksemburg, Almanya-Prusya, Güney Almanya
Devletleri, Avusturya-Macaristan, İsviçre, İspanya-Portekiz, İtalya, Yunanistan, RusyaPolonya,
Danimarka- İsveç- Norveç, Fransa; İran, Batı Türkistan, Afganistan,
Belucistan, Güney Asya'daki Avrupa sömürgeleri, Japonya, Çin ve Rus sömürgeleri; Amerika ve Okyanusya; Kanada, ABD,
Meksika, Güney Amerika Devletleri ve Okyanusya Adaları",[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
155,رفعت أفندي,RIFAT EFENDİ,,,قطعات خمسه تقسيماتي، تقسيمات جغرافياي خصوصي,"Ḳiṭʿāt Hamsa Taḳsīmātī, Taḳsīmāt Coğrafyā-yı Huṣūṣī",Turkish,Coğrafya,PRINT,1300 AH,İstanbul,Mihran Matbaası,N/A,297 sayfa,"14x19 (9x13,5) cm",İkinci baskı,"F. Karatay, TM, II, 668; Özege, II, 878; MÇOB, s. 263; Tarazı, II, 237.","Büyük Britanya, Belçika-Felemenk-Lüksemburg, Almanya-Prusya, Güney Almanya
Devletleri, Avusturya-Macaristan, İsviçre, İspanya-Portekiz, İtalya, Yunanistan, RusyaPolonya,
Danimarka- İsveç- Norveç, Fransa; İran, Batı Türkistan, Afganistan,
Belucistan, Güney Asya'daki Avrupa sömürgeleri, Japonya, Çin ve Rus sömürgeleri; Amerika ve Okyanusya; Kanada, ABD,
Meksika, Güney Amerika Devletleri ve Okyanusya Adaları",[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
155,رفعت أفندي,RIFAT EFENDİ,,,تقسيم أراضي,Taḳsīm Arāżī,Turkish,Taksim; Arazî,PRINT,1291 AH,İstanbul,Mekteb-i Fünun-i Harbiye-i Şahane Matbaası Litoğrafya Destgahı,N/A,"364 sayfa, 23 levha","16,5x24 (11,5x18,5) cm",[Not provided],"MÇOB, s. 487.",[Not provided],[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
155,رفعت أفندي,RIFAT EFENDİ,,,جغرافياي طبيعي وپوليتيقي,Coğrafyā-yı Tabīʿī va-Polītīḳī,Turkish,Coğrafya,PRINT,[Not provided],[Not provided],[Not provided],N/A,[Not provided],[Not provided],"Baskısı bulunamayan bu kitaptan OM, III, 319'da bahsedilmektedir","OM, III, 319",[Not provided],[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text; only the name of the work is provided in the entry
156,أحمد نوري عزت علي,AHMED NÜRÎ İZZET ALİ,,,آفريقاي عثمانيدن طرابلس غرب وبنغازي وفزان قطعه لرينه دائر جغرافي واستاتيستيقي وتاريخي وسياسي وعسكري معلومات,Afrika-yı Osmani'den Trablusgarb ve Bingazi ve Fezzan Kıtalanna Dair Coğrafi ve İstatistiki ve Tarihi ve Siyasi ve Askeri Malumat,Turkish,Coğrafya; Îstatistikî; Askeri; Malûmât,MANUSCRIPT,1301 AH,"İstanbul Üniversitesi, TY, nr. 5002",N/A,Rika,129 sayfa,"15,5x23 (12x18,7) cm",15 str,[Not provided],"Trablusgarb; Bingazi; Fezzan; Kuzey Afrika; Hams, Cebel-i Garbi; Derne; İskenderiye; Cağbub ve Kufra",[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
157,بلقيس خانم,BELKIS HANIM,,,استانبول خريطه سي,İstanbul Haritası,Turkish,Harîta,[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],"Cahit Kayra, İstanbul Haritaları, s. 125.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text; only the name of the map is provided in the entry
158,مظفر پاشا,MUZAFFER PAŞA,,,جغرافياي سوق الجيشي,Coğrafyā-yı Savḳ al-Cayşī,Turkish,Coğrafya,PRINT,1301 AH,İstanbul,Mekteb-i Harbiye Matbaası,N/A,217 sayfa,"14x22 (9x17,5) cm",[Not provided],"Özege, I, 212; MÇOB, s. 69.",[Not provided],"OM, III, 320; Mir'at-ı Mekteb-i Harbiye, s. 93.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
159,إبراهيم بن خطّار سركيس,Ibrāhīm b. Khaṭṭār Sarkīs,,,الأجوبة الوافية في علم الجغرافية,al-Ajwiba al-Wāfiya fī ʿIlm al-Jughrāfiya,Arabic,ʿIlm; Coğrafya ,PRINT,1302 AH (1884 CE),Beyrut,al-Maṭbaʿa al-Adabiyya,N/A,[Not provided],"10,7x17,3(8,4x14) cm",Birinci baskı,[Not provided],Afrika; Asya; Avrupa; Avustralya; Beyrut,"Philipe de Tarrazi, Târih al-Şahâfat al-‘Arabiyya, Beyrut 1913-33, I, 122; İM, I, 290; Serkis, s. 1019; Ziriklî, I, 38.","Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text; original date is in CE, AH date is a conversion"
159,إبراهيم بن خطّار سركيس,Ibrāhīm b. Khaṭṭār Sarkīs,,,الأجوبة الوافية في علم الجغرافية,al-Ajwiba al-Wāfiya fī ʿIlm al-Jughrāfiya,Arabic,ʿIlm; Coğrafya ,PRINT,1303 AH (1885 CE),Beyrut,al-Maṭbaʿa al-Adabiyya,N/A,[Not provided],[Not provided],İkinci baskı,[Not provided],Afrika; Asya; Avrupa; Avustralya; Beyrut,"Philipe de Tarrazi, Târih al-Şahâfat al-‘Arabiyya, Beyrut 1913-33, I, 122; İM, I, 290; Serkis, s. 1019; Ziriklî, I, 38.","Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text; original date is in CE, AH date is a conversion"
159,إبراهيم بن خطّار سركيس,Ibrāhīm b. Khaṭṭār Sarkīs,,,الأجوبة الوافية في علم الجغرافية,al-Ajwiba al-Wāfiya fī ʿIlm al-Jughrāfiya,Arabic,ʿIlm; Coğrafya ,PRINT,1309 AH (1891 CE),Beyrut,al-Maṭbaʿa al-Adabiyya,N/A,[Not provided],[Not provided],Üçüncü baskı,[Not provided],Afrika; Asya; Avrupa; Avustralya; Beyrut,"Philipe de Tarrazi, Târih al-Şahâfat al-‘Arabiyya, Beyrut 1913-33, I, 122; İM, I, 290; Serkis, s. 1019; Ziriklî, I, 38.","Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text; original date is in CE, AH date is a conversion"
159,إبراهيم بن خطّار سركيس,Ibrāhīm b. Khaṭṭār Sarkīs,,,الأجوبة الوافية في علم الجغرافية,al-Ajwiba al-Wāfiya fī ʿIlm al-Jughrāfiya,Arabic,ʿIlm; Coğrafya ,PRINT,1314 AH (1895 CE),Beyrut,al-Maṭbaʿa al-Adabiyya,N/A,[Not provided],[Not provided],Dördüncü baskı,[Not provided],Afrika; Asya; Avrupa; Avustralya; Beyrut,"Philipe de Tarrazi, Târih al-Şahâfat al-‘Arabiyya, Beyrut 1913-33, I, 122; İM, I, 290; Serkis, s. 1019; Ziriklî, I, 38.","Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text; original date is in CE, AH date is a conversion"
160,محمد خسرو,MEHMED HÜSREV,,,ممالك عثمانيه نك جغرافياي تجاريسي,Memalik-i Osmaniye'nin Coğrafya-yı Ticārīsi,Turkish,Memâlik-i Osmaniye; Coğrafya,PRINT,1302 AH,İstanbul,Kanaat Matbaası,N/A,31 sayfa,"12x18,5(18x14) cm",[Not provided],"Özege, III, 1097;
MKAHTBK, II, 868; MÇOB, s. 340.",Osmanlı Devleti,[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
161,محمد رفعت,MEHMED REFET,,,جغرافياي عمومي، برنجي قسم,"Coğrafyā-yı ʿUmūmī, Birinci Ḳism",Turkish,Coğrafya; Umûmî,PRINT,1302 AH,İstanbul,Mahmud Bey Matbaası,N/A,92 sayfa,"12x18(8,5x13,5) cm",[Not provided],"Özege, I, 214.
MKAHTBK, II, 984. MÇOB, s. 72.",[Not provided],[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
162,نجيب,NECİB,,,كوچك جغرافيا,Küçük Coğrafyā,Turkish,Coğrafya,PRINT,1302 AH,İstanbul,Karabet ve Kasbar Matbaası,N/A,46 sayfa,"11x17(8x13,5) cm",[Not provided],[Not provided],"Asya, Afrika, Amerika ve Okyanusya",[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
162,نجيب,NECİB,,,كوچك جغرافيا,Küçük Coğrafyā,Turkish,Coğrafya,PRINT,1302 AH,İstanbul,Civelekyan Matbaası,N/A,46 sayfa,11x17 cm,[Not provided],"MÇOB, s. 285.","Asya, Afrika, Amerika ve Okyanusya",[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
162,نجيب,NECİB,,,مبتديلر ايچون جغرافيا,Mübtediler İçin Coğrafyā,Turkish,Coğrafya,PRINT,1281 AH,İstanbul,[Not provided],N/A,88 sayfa,15x21 cm,[Not provided],[Not provided],[Not provided],[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
162,نجيب,NECİB,,,مبتديلر ايچون جغرافيا,Mübtediler İçin Coğrafyā,Turkish,Coğrafya,PRINT,1286 AH,İstanbul,[Not provided],N/A,35 sayfa,15x23 (12x 19) cm,[Not provided],[Not provided],[Not provided],[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
162,نجيب,NECİB,,,مبتديلر ايچون جغرافيا,Mübtediler İçin Coğrafyā,Turkish,Coğrafya,PRINT,1288 AH,İstanbul,[Not provided],N/A,25 sayfa,15x11 cm,[Not provided],"F. Karatay, TM, I, 586; Özege, III, 1014; MÇOB, s.
379-380.",[Not provided],[Not provided],Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
163,سليمان عساف,SÜLEYMAN ASAF,,,عملي طپوغرافيا,Ameli Topografya,Turkish,Amelî; Topografya,PRINT,1302 AH,İstanbul,Matbaa-i Osmaniye,N/A,8+1 sayfa,"17x25 (11x19,7) cm",şekilli,"Özege, I, 49; MÇOB, s. 13.",[Not provided],"Mir'at-1 Mekteb-i Harbiye, s. 594; Cahit Kayra, İstanbul Haritaları, s. 131-
132; OMLT, 556-557.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text
163,سليمان عساف,SÜLEYMAN ASAF,,,استانبول بوغازي خريطه سي,İstanbul Boğazı Haritası,Turkish,Harîta,[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],İstanbul,"Mir'at-1 Mekteb-i Harbiye, s. 594; Cahit Kayra, İstanbul Haritaları, s. 131-
132; OMLT, 556-557.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text; only the name of the map is provided in the entry
163,سليمان عساف,SÜLEYMAN ASAF,,,استانبول ليماني منع مصادمه خريطه سي,İstanbul Limanı Men'i Müsademe Haritası,Turkish,Harîta,[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],[Not provided],İstanbul,"Mir'at-1 Mekteb-i Harbiye, s. 594; Cahit Kayra, İstanbul Haritaları, s. 131-
132; OMLT, 556-557.",Original Arabic for author's name is not provided; Arabic is reverse engineered from the Turkish name written in the text; only the name of the map is provided in the entry
164,خواجا كريم أفندي عبدالكريم بن حسين الأماسي,Khawājā Karīm Afandī ʿAbd al-Karīm b. Ḥusayn al-Amāsī,,,مقالة الاستعلام لتربة الشام,Maqālat al-Istiʿlām li-Turbat al-Shām,Arabic,İsti‘lâm,MANUSCRIPT,~1100 AH,"Princeton, nr. 41",N/A,N/A,7 yaprak,"15,5x21 cm",[Not provided],"Littman Enno, A List of Arabic Mss. Princeton Un. Lib., 1904, s. 10, nr. 41.",Şam,"SO, III, 358; OM, II, 10 (eserlerinin listesini verir); Cevdet Paşa, Tezâkir, IV, 10; Ebûlülâ Mardin, Huzur Dersleri, II, 202, 870-871; HA, I, 614; Semih Mümtaz, Evvel Zaman İçinde Tarihimizde Hayal Olmuş Hakikatler, İstanbul 1948, s. 216; C. îzgi, II, 272-273.",Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text
164,خواجا كريم أفندي عبدالكريم بن حسين الأماسي,Khawājā Karīm Afandī ʿAbd al-Karīm b. Ḥusayn al-Amāsī,,,رسالة في تحقيق الحركة الحافظة للزمان,Risala fī Taḥḳīḳ al-Ḥaraka al-Ḥāfiẓa lil-Zamān,Turkish,Risâla,MANUSCRIPT,~1200 AH,"Ali Emiri, Coğrafya, nr. 7",N/A,Rika,18 sayfa (9 yaprak),"19x15 (14,5x8,5) cm",13 str,[Not provided],[Not provided],"SO, III, 358; OM, II, 10 (eserlerinin listesini verir); Cevdet Paşa, Tezâkir, IV, 10; Ebûlülâ Mardin, Huzur Dersleri, II, 202, 870-871; HA, I, 614; Semih Mümtaz, Evvel Zaman İçinde Tarihimizde Hayal Olmuş Hakikatler, İstanbul 1948, s. 216; C. îzgi, II, 272-273.",Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text
164,خواجا كريم أفندي عبدالكريم بن حسين الأماسي,Khawājā Karīm Afandī ʿAbd al-Karīm b. Ḥusayn al-Amāsī,,,تذكرة الأقاليم,Tadhkirat al-Aqālīm,Arabic,Tazkirat,MANUSCRIPT,1268 AH,"Muallim Cevdet, nr. K. 316",N/A,Rika,47 yaprak,"12x18,5(7,5x12,7) cm","18 str; Müellif
hattıyla",[Not provided],Şam,"SO, III, 358; OM, II, 10 (eserlerinin listesini verir); Cevdet Paşa, Tezâkir, IV, 10; Ebûlülâ Mardin, Huzur Dersleri, II, 202, 870-871; HA, I, 614; Semih Mümtaz, Evvel Zaman İçinde Tarihimizde Hayal Olmuş Hakikatler, İstanbul 1948, s. 216; C. îzgi, II, 272-273.",Original Arabic for author's name is not provided; Arabic + transliteration is reverse engineered from the Turkish name written in the text
